2,717816216322136 
2,7122692751674453 
2,706734083077989 
2,7012106136093834 
2,695698841616718 
2,6901987432219054 
2,6847102945969525 
2,679233471963909 
2,673768249667469 
2,668314598645682 
2,662872494977596 
2,6574419150425634 
2,6520228353710302 
2,646615232542696 
2,6412190831864524 
2,635834357127699 
2,6304610307902934 
2,625099080648021 
2,6197484832245372 
2,6144092153865484 
2,6090812541118353 
2,6037645764265873 
2,598459152639065 
2,59316495956099 
2,5878819740532517 
2,5826101730258424 
2,57734953378358 
2,572100033690049 
2,5668616436457405 
2,5616343407920046 
2,556418102318732 
2,5512129054699173 
2,546018727887794 
2,5408355411623935 
2,5356633227079657 
2,5305020499868056 
2,525351700509181 
2,5202122520982515 
2,515083676864505 
2,5099659524880704 
2,504859056696662 
2,4997629672656094 
2,4946776569184537 
2,4896031035484025 
2,484539285095887 
2,479486179548479 
2,474443765009209 
2,4694120145327254 
2,464390906268377 
2,459380418412291 
2,4543805292076275 
2,4493912120928956 
2,444412445423063 
2,439444207599518 
2,434486477070284 
2,4295392275799674 
2,424602437686177 
2,4196760859925797 
2,414760151149166 
2,4098546071972313 
2,4049594328943 
2,4000746070435905 
2,395200108494405 
2,3903359115751868 
2,385481995240855 
2,3806383384916856 
2,3758049203738265 
2,370981715494247 
2,36616870300291 
2,3613658620950098 
2,3565731676469213 
2,3517905988998695 
2,3470181351966444 
2,3422557559251955 
2,3375034361689604 
2,332761155417084 
2,328028893203287 
2,3233066291060056 
2,318594338465362 
2,313892000959556 
2,309199596311397 
2,304517100060397 
2,2998444920245023 
2,295181752069385 
2,2905288560278096 
2,2858857837577133 
2,2812525152664005 
2,27662903060509 
2,27201530573973 
2,2674113208181423 
2,2628170560319356 
2,258232487571963 
2,2536575956832614 
2,249092360696528 
2,2445367590455434 
2,2399907710488636 
2,235454377175196 
2,2309275540873563 
2,226410282187482 
2,2219025420812266 
2,2174043144168976 
2,21291557591799 
2,208436307326112 
2,2039664894253486 
2,1995060991212867 
2,1950551172766826 
2,1906135248103706 
2,1861812988206166 
2,1817584202767906 
2,177344870231482 
2,172940625965256 
2,1685456685596165 
2,164159979199961 
2,1597835353398134 
2,155416318179552 
2,151058309036427 
2,1467094855279143 
2,1423698289792963 
2,1380393208387365 
2,1337179388791183 
2,1294056645558004 
2,125102479446938 
2,1208083614728652 
2,1165232922237607 
2,112247253406876 
2,1079802230825386 
2,103722182980091 
2,0994731114732277 
2,0952329902170552 
2,0910018010841718 
2,0867795225749837 
2,0825661364716406 
2,0783616247938532 
2,0741659661624947 
2,0699791424859004 
2,065801135934496 
2,061631925243696 
2,057471492470861 
2,053319819916812 
2,0491768864258697 
2,0450426742131382 
2,04091716570365 
2,0368003398452093 
2,032692179013588 
2,0285926657571727 
2,0245017791221285 
2,020419501647866 
2,0163458126565112 
2,0122806946364253 
2,0082241302933648 
2,004176099038352 
2,0001365834812423 
1,9961055664966634 
1,9920830275799861 
1,9880689495112236 
1,9840633152866674 
1,980066104481719 
1,9760773000493046 
1,972096881824747 
1,968124832740088 
1,9641611359235873 
1,9602057712829208 
1,9562587218687744 
1,952319970986721 
1,9483894986129435 
1,944467287967571 
1,9405533192763222 
1,9366475757878088 
1,9327500409041698 
1,9288606949123075 
1,9249795211773133 
1,9211065032834602 
1,9172416215757395 
1,9133848595580552 
1,909536197815951 
1,9056956199090946 
1,9018631095280152 
1,8980386473098705 
1,8942222169287843 
1,890413802263509 
1,8866133839995576 
1,8828209459394567 
1,8790364690011132 
1,8752599370498455 
